자치구,대여소명,기준년월,대여건수,반납건수
강서구,1166. 강서구립등빛도서관,202405,5951,5948
강서구,1167. 마곡수명산파크3단지 교차로,202405,5418,5267
강서구,1168. 마곡엠밸리10단지 앞,202405,2058,1943
강서구,1169. 염창역 1번 출구,202405,3546,3581
강서구,1170. 강서구보건소,202405,1242,785
강서구,1171. 염창동 새마을금고 건너편,202405,1508,1554
강서구,1172. 가양3동 주민센터,202405,2461,2733
강서구,1173. 강서구청사거리(SH타워),202405,5590,5468
강서구,1174. 강서구청사거리(부민병원),202405,2390,2402
강서구,1177. 수명중?고교,202405,2990,3005
강서구,1178. 개화산역 2번 출구,202405,1371,1340
강서구,1180. 마곡엠밸리 15단지(1502동) 건너편,202405,3559,3642
강서구,1181. 농수산식품공사 (강서지사),202405,433,508
강서구,1182. KBS 스포츠월드,202405,5170,5172
강서구,1183. 강서대학교,202405,832,578
강서구,1184. 마곡13단지,202405,4485,4588
강서구,1185. 등촌9단지,202405,2209,2216
강서구,1186. 송정중학교,202405,1536,1636
강서구,1187. 강서수산물도매시장,202405,1215,1404
강서구,1188. 롯데중앙연구소,202405,549,568
강서구,1190. 마곡역 교차로(2번출구),202405,1923,1696
강서구,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",202405,4604,4527
강서구,1192. 마곡수명산파크 209동 건너편,202405,3693,2992
강서구,1193. 마곡센트럴타워 1차,202405,4207,4290
강서구,1195. 코오롱One&Only타워,202405,2663,2768
강서구,1196. 서울식물원(문화센터) 건너편,202405,481,363
강서구,1197. 엠펠리체 호텔 건너편,202405,3003,3023
강서구,1198. LG 사이언스파크,202405,1862,1774
강서구,1199. 우장산역 3번출구,202405,2307,1541
강서구,1200. 개화광역환승센터,202405,489,546
강서구,2701. 마곡나루역 5번출구 뒤편,202405,11491,11703
강서구,2702. 마곡 엠밸리2단지,202405,2742,2737
강서구,2703.서울도시가스 앞 ,202405,1641,1259
강서구,2704.홈플러스(강서점),202405,4531,4704
강서구,2706.강서공업고등학교 앞,202405,1451,1444
강서구,2707.한강아파트,202405,3004,2942
강서구,2708.강서한강자이타워 앞,202405,4929,4992
강서구,2709.강변아파트 310동 앞,202405,1758,1708
강서구,2710.라이품 공영주차장 앞,202405,2164,1654
강서구,2711.가로공원공영주차장 1번 출구,202405,2012,2215
강서구,2712.화곡터널입구교차로,202405,1121,425
강서구,2713.우장초등학교 앞,202405,2839,2731
강서구,2715.마곡나루역 2번 출구 ,202405,18264,18655
강서구,2716.롯데 R&D 센터,202405,1000,1028
강서구,2717.LG유플러스 마곡사옥,202405,5839,6494
강서구,2718.마곡수명산파크1단지,202405,2706,2544
강서구,2719.마곡문화공원,202405,4877,5564
강서구,2720.힐스테이트에코,202405,4141,4140
강서구,2721.등촌1-10단지 교차로,202405,6235,6205
강서구,2723.마곡 필네이처,202405,4184,4370
강서구,2724.(재)FITI시험연구원,202405,2298,2017
강서구,2725.서울식물원 식물문화센터,202405,1728,1527
강서구,2727.서울식물원 잔디마당 앞,202405,3279,3248
강서구,2728.마곡나루역 3번 출구,202405,12545,12514
강서구,2729.넥센 유니버시티 앞,202405,2860,2847
강서구,2730.마곡메가박스 앞,202405,3704,3741
강서구,2731.명덕고교,202405,1912,2506
강서구,2732.마곡수명산 1-2단지 ,202405,2572,2349
강서구,2733.마곡13단지 정문 앞,202405,5060,5074
강서구,2735.마곡 공공청사,202405,3354,3385
강서구,2737.까치산역 3번 출구,202405,2245,2741
강서구,2739.수명산파크1단지교차로,202405,4942,4971
강서구,2740.마곡레포츠센터,202405,2511,2526
강서구,2741.마곡수명산파크5-6단지,202405,2857,2296
강서구,2742.강서구민올림픽체육센터,202405,3360,3496
강서구,2744.강서세무서 앞,202405,3795,3803
강서구,2745.수명초등학교,202405,2526,2439
강서구,2746.수명산파크 4단지 411동 앞,202405,2049,2015
강서구,3753. 공항중학교 버스정류장,202405,786,650
강서구,3754. 신방화역 8번출구,202405,2459,2341
강서구,3756. 마곡힐스테이트 정문,202405,2123,1949
강서구,3757. 신방화역 6번출구,202405,2624,2475
강서구,3758. 서울남부출입국관리소,202405,2998,2187
강서구,3759. 이대서울병원,202405,2696,2696
강서구,3760. 발산역 8번 출구,202405,3123,3117
강서구,3761. 나이아가라관광호텔,202405,901,1110
강서구,3762. 마곡9단지 907동앞,202405,1651,1592
강서구,3763. 등촌태영아파트,202405,1392,1519
강서구,3764. 관문주유소(GS칼택스) 앞,202405,1990,2003
강서구,3765. 문소빌딩,202405,941,839
강서구,3766. 강서문화센터,202405,408,322
강서구,3767. 대원빌딩,202405,2873,2776
강서구,3769. 증미역 2번출구,202405,2847,3035
강서구,3770. 남부순환로 205,202405,772,620
강서구,3772. 길성그랑프리텔아파트,202405,3640,3653
강서구,3774. 마곡9단지 910동 상가앞,202405,2280,2295
강서구,3775. 가양오토갤러리,202405,1653,1690
강서구,3776. 김포공항사거리,202405,737,792
강서구,3778. 김포공항입구 교차로,202405,2526,2454
강서구,3780. 등촌서광아파트,202405,5974,5744
강서구,3781. 강서아동복지센터,202405,158,167
강서구,3782. 겸재정선미술관,202405,2308,2249
강서구,3783. 마곡금호어울림아파트,202405,1959,1810
강서구,3784. 벽산아파트,202405,3881,3666
강서구,3785. 마곡14단지 1408동앞,202405,2550,2338
강서구,3786. 강서힐스테이트 상가 앞,202405,1431,1112
강서구,3787. 가양나들목,202405,1207,1191
강서구,3789. 염창나들목,202405,4117,4771
강서구,3792. 화곡본동시장 입구,202405,1064,1028
강서구,3793. 더리브골드타워,202405,1243,1354
강서구,3794. 안양천합수부(현대3차아파트),202405,2465,2549
강서구,3796. 송정역 3번출구 앞,202405,2244,2122
강서구,3797. 마곡수명산파크7단지 710동 앞,202405,736,655
강서구,3798. 그랜드아이파크아파트 앞,202405,4167,4209
강서구,3799. 국립항공박물관,202405,781,786
강서구,3801. 이랜드글로벌R&D센터,202405,394,396
강서구,5052. 마곡역 7번출구,202405,7018,7091
강서구,5053. 신마곡벽산블루밍메트로오피스텔앞,202405,2048,2294
강서구,5055. 마곡역5번출구앞,202405,2341,2349
강서구,5057. 마곡역4번출구,202405,2737,2719
강서구,5059. 화곡2동주민센터,202405,1693,1967
강서구,5061. 우장산동 가곡어린이공원앞,202405,3495,3473
강서구,5062. 마곡 MICE 복합단지,202405,3670,3679
강서구,5064. 양천향교역8번출구,202405,3421,3474
강서구,5065. 허준박물관삼거리,202405,2353,2360
강서구,5066. 아망떼마곡전시장,202405,3183,3659
강서구,5067. 주원 리젠트 앞,202405,1070,1084
강서구,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),202405,3840,3839
강서구,5072. 김포공항입구 교통섬,202405,745,711
강서구,5073. 우장산역 헤링턴타워 앞,202405,1908,1602
강서구,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",202405,3922,3952
강서구,5075. 등촌역 1번출구,202405,300,282
강서구,5076. 메이필드호텔앞,202405,1439,1244
강서구,5078. 왈도강서캠퍼스 앞,202405,1828,1859
강서구,5080. 가양역 1번출구,202405,4155,4528
강서구,5082. 가양역 7번출구,202405,6729,7311
강서구,5084. 강서우체국,202405,2071,1748
강서구,5086. 가양테크노타운,202405,1214,1282
강서구,5087. 연세강서빌딩,202405,3255,3123
강서구,5088. 등촌역 센터스퀘어,202405,2353,2313
강서구,5089. LG사이언스파크 E10동,202405,2390,2278
강서구,5090. 대상연구소,202405,1028,1188
강서구,5091. 보타닉파크타워2,202405,2240,2241
강서구,5095. 원당근린공원,202405,3649,3661
강서구,5096. LG사이언스파크 E14동,202405,3993,4903
강서구,5097. LG사이언스파크 E2동,202405,1268,1231
강서구,5098. LG사이언스파크 W4동,202405,1378,1328
강서구,5099. LG사이언스파크 E7동,202405,1950,1938
강서구,5100. 강서도로사업소,202405,323,356
강서구,6171. 월드빌딩 앞,202405,1651,1567
강서구,6172. 가양5단지아파트,202405,471,437
강서구,6173. 서울자동차운전전문학원,202405,372,379
관악구,2102. 봉림교 교통섬,202405,9352,9792
관악구,2103. 신림동 우방아파트,202405,1496,1446
관악구,2104. 사당역 5번출구,202405,1736,1940
관악구,2105. 미성동 신림체육센터,202405,1517,1714
관악구,2106. 세이브마트,202405,1984,2523
관악구,2108. 은천치안센터,202405,1673,1688
관악구,2109. 은천로입구 가로공원,202405,3421,3475
관악구,2110. 조원동 미성아파트,202405,2836,2870
관악구,2111. 서울대입구역 1번출구,202405,1420,1410
관악구,2112. 서울대입구역 마에스트로,202405,1096,1098
관악구,2115. 관악구시설관리공단,202405,1913,1606
관악구,2116. 에이스에이존빌딩,202405,927,914
관악구,2119. 중앙동 동진빌딩,202405,940,934
관악구,2122. 낙성대로 입구,202405,954,904
관악구,2127. 난곡종점,202405,778,417
관악구,2128. 관악구청교차로,202405,655,648
관악구,2129. 낙성대 과학전시관,202405,448,282
관악구,2130. 영어마을 관악캠프,202405,288,137
관악구,2136. 신림역 8번출구,202405,3340,3358
관악구,2137. KT&G 관악지점,202405,747,681
관악구,2139. 서울신성초등학교,202405,781,772
관악구,2140. 신림1교 교차로,202405,2956,3006
관악구,2141. 미림여고입구 교차로,202405,461,482
관악구,2143. 서울산업정보학교,202405,459,447
관악구,2144. 난우길입구,202405,819,858
관악구,2145. 은천초등학교 육교,202405,835,791
관악구,2148. 낙성대역 3번출구 뒤,202405,1076,1075
관악구,2156. 신림푸르지오아파트,202405,1134,991
관악구,2159. 인헌초교,202405,468,422
관악구,2164. 관악우체국,202405,1509,1461
관악구,2165. JK장평타워,202405,402,297
관악구,2167. 낙성대역 1번출구,202405,641,611
관악구,2169. 봉천역 2번출구,202405,1767,1889
관악구,2170. 조원동 강남힐병원,202405,1422,1576
관악구,2171. 서울대입구역 5번출구,202405,2102,2079
관악구,2172. 나들목공원,202405,727,561
관악구,2173. 당곡사거리,202405,3926,4043
관악구,2174. 삼성디지털프라자관악점,202405,951,871
관악구,2175. 신림동걷고싶은문화의거리입구,202405,1863,1886
관악구,2176. 보라매공원 보도육교,202405,4604,5283
관악구,2178. 서울대학교 정문,202405,758,488
관악구,2179. 양녕로 입구,202405,1712,1686
관악구,2183. 동방1교,202405,2644,2742
관악구,2184. 구암초등학교 버스정류장,202405,290,92
관악구,2185. 대학동 고시촌,202405,922,876
관악구,2186. 낙성대입구삼거리,202405,656,606
관악구,2187. 현대시장사거리,202405,1709,1245
관악구,2189. 봉천역 4번출구,202405,1651,1661
관악구,2190.도원맨션,202405,694,688
관악구,2191.대학동주민센터 ,202405,1246,1266
관악구,2195.은천교회,202405,1162,1121
관악구,2196. 봉천역 3번출구,202405,745,747
관악구,2198.사랑의병원,202405,914,881
관악구,2199.신봉천주유소 A,202405,155,135
관악구,3306.서울신우초등학교,202405,38,10
관악구,3310.영락고등학교,202405,442,129
관악구,3311.서울대입구역 4번 출구,202405,1274,1270
관악구,3802. 관악구민체육센터,202405,784,778
관악구,3803. 남서울중학교,202405,1466,1429
관악구,3804. 낙성대공원,202405,391,297
관악구,3806. 낙성대 교수아파트,202405,360,154
관악구,3807. 관악우체국 교차로,202405,463,468
관악구,3810. 신봉천주유소 B,202405,290,239
관악구,3811.신사로입구,202405,2040,1988
관악구,3812. KT관악지점,202405,1170,1136
관악구,3813. 낙성대역 5번출구,202405,460,460
관악구,3814. 난곡사거리 ,202405,1927,1913
관악구,3815. 광일빌딩,202405,1146,1196
관악구,3816. 관악 GSfresh,202405,1124,1107
관악구,3818. 은천교회 앞,202405,1893,1838
관악구,3819. 서울대벤처타운역,202405,1144,1148
관악구,3820. 은천삼거리,202405,583,584
관악구,"3822.신림4,5동교",202405,804,667
광진구,3500. 군자역2번출구,202405,3726,3720
광진구,3501. 광진구청 앞,202405,2865,2879
광진구,3502. 중곡역 1번출구,202405,1763,1669
광진구,3503. 광진유진스웰,202405,215,110
광진구,3504. 원일교회,202405,3466,3418
광진구,3505. 신양초교앞 교차로,202405,1461,1419
광진구,3506. 영동대교 북단,202405,2879,2885
광진구,3507. 어린이회관,202405,1377,1063
광진구,3508. 화양사거리,202405,1075,1055
광진구,3509. 세종사이버대학교,202405,4174,4251
광진구,3510. 중곡SK아파트앞,202405,926,768
광진구,3516. 구의아리수정수센터앞,202405,1286,1125
광진구,3517. 용마사거리,202405,2618,2720
광진구,3518. 군자역 7번출구뒤,202405,6770,6764
광진구,3520. 광진경찰서,202405,3988,4004
광진구,3521. 현대홈타운 뒷길,202405,449,444
광진구,3523. 건국대학교 과학관(이과대) 앞,202405,1806,2114
광진구,3528. 광진정보도서관,202405,1424,1753
광진구,3529. 어린이대공원정문,202405,1427,1121
광진구,3533. 건대입구역 사거리(롯데백화점),202405,9184,9665
광진구,3534. 건대입구역 5번출구 뒤,202405,7342,7569
광진구,3536. 중앙농협(자양동),202405,3520,3507
광진구,3537. 아차산 휴먼시아 아파트 옆,202405,869,425
광진구,3542. 래미안 구의파크 스위트,202405,3371,3372
광진구,3543. 세종대학교(학술정보원),202405,768,774
광진구,3563.구의7단지현대아파트,202405,361,358
광진구,3564.나루마당,202405,239,125
광진구,3566.우성4차아파트,202405,2481,2483
광진구,3569.건대병원후문,202405,6534,6581
광진구,3570.구의역 리버비스타 오피스텔,202405,4589,4645
광진구,3571.화양 APT(횡단보도 옆),202405,4912,4827
광진구,3573.광나루안전체험관,202405,2078,1928
광진구,3575. 자양사거리(서원빌딩),202405,4735,4714
광진구,3579.광진 캠퍼스시티,202405,3043,3039
광진구,3581.광진광장,202405,3187,2790
광진구,3582.화양동 우체국,202405,3718,3492
광진구,3586.군자역 비채온 오피스텔,202405,2900,2885
광진구,3587.우성식품 앞,202405,2091,2090
광진구,3588.세종대학교(영실관),202405,932,930
광진구,3853. 어린이대공원역 2번출구,202405,1856,1240
광진구,3860. 건국대학교 정문 앞,202405,2178,2069
광진구,3863. 동일로58길 입구,202405,886,845
광진구,3864. 광진소방서 앞,202405,1838,1590
광진구,3865. 이튼타워리버 2차,202405,2308,2313
광진구,3868. 자양한강도서관,202405,2561,2563
광진구,3873. 동서울우편집중국 앞,202405,1492,1415
광진구,3878. 장로회신학대학교 주기철 기념관,202405,70,60
광진구,3879. 중랑천 뚝방길 산책로 입구,202405,2237,2382
광진구,3880. 홍련봉 공원,202405,1060,678
광진구,3881. 신자초교입구 교차로,202405,4823,4884
광진구,3882. 자양2동 주민센터,202405,2621,2654
광진구,3886.광진구 민방위교육센터,202405,2004,1986
광진구,3890. 웰츠타워 오피스텔,202405,3128,3038
광진구,500. 어린이대공원역 3번출구 앞,202405,3006,2950
광진구,501. 광진구의회 앞,202405,2845,2447
광진구,502. 자양(뚝섬한강공원)역 1번출구 앞,202405,18233,19883
광진구,505. 자양사거리 광진아크로텔 앞,202405,3115,3069
광진구,515. 광양중학교 앞,202405,937,903
광진구,516. 광진메디칼 앞,202405,2064,1992
광진구,539. 군자교교차로,202405,2701,2693
광진구,540. 군자역 7번출구 베스트샵 앞,202405,3310,3300
광진구,542. 강변역 4번출구 뒤,202405,2812,2908
광진구,543. 구의공원(테크노마트 앞),202405,3283,3302
광진구,544. 광남중학교,202405,1564,1744
광진구,546. 잠실대교북단 교차로,202405,2660,2664
광진구,548. 자양나들목,202405,3968,3991
광진구,549. 아차산역 3번출구,202405,4835,4818
광진구,551. 구의삼성쉐르빌 앞,202405,3476,3563
광진구,552. 대림아크로리버 앞,202405,1460,1471
광진구,553. 중곡 성원아파트 앞,202405,266,300
광진구,555. 구의3동주민센터,202405,618,625
광진구,571. 세종대학교 대양AI센터,202405,2573,2372
광진구,573. 구의문주차장 앞,202405,2953,2942
광진구,574. 아차산역4번출구,202405,2489,1847
광진구,575. 대원중고교 입구(대하빌딩),202405,817,757
광진구,576. 광나루역 3번 출구,202405,2938,3045
광진구,577. 광진청소년수련관,202405,2766,2792
광진구,584. 광진광장 교통섬,202405,4375,3541
광진구,588. 뚝섬 유원지역,202405,3177,3258
광진구,590. 건국대학교 (입학정보관),202405,2958,2976
광진구,591. 건국대학교 (행정관),202405,1461,1549
광진구,592. 건국대학교 학생회관,202405,4917,5577
광진구,593.자양중앙나들목,202405,2904,3173
구로구,1901. 신도림동주민센터 앞,202405,2784,2786
구로구,1904. 도림천역 1번 출구 앞,202405,3593,3561
구로구,1906. 신도림역 1번 출구 앞,202405,8230,8199
구로구,1907. 구일우성(아) 육교 밑,202405,1731,1712
구로구,1908. 해원리바파크 육교 밑,202405,3036,3043
구로구,1910. 낙원교회 맞은편,202405,628,444
구로구,1911. 구로디지털단지역 앞,202405,6956,6987
구로구,1912. 한신휴아파트 앞,202405,3180,3165
구로구,1914. 대림역4번출구,202405,3794,3781
구로구,1916. 구로중학교앞,202405,1038,1031
구로구,1920. 서울미래초등학교 사거리,202405,1845,1583
구로구,1924. 삼부르네상스파크빌,202405,1556,753
구로구,1925. 동양미래대학교 정문 옆,202405,6459,6493
구로구,1928. 고척스카이돔구장 광장,202405,1747,1730
구로구,1929. 고척근린공원 고척도서관 앞,202405,1344,977
구로구,1930. 개봉지구대 개봉치안센터,202405,1144,1127
구로구,1931. 개봉역2번출구 A,202405,2178,2543
구로구,1933. 개봉푸르지오아파트 상가,202405,2356,2725
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,202405,1029,1143
구로구,1937. 한진아파트 입구,202405,1349,1391
구로구,1941. 오류동역 2번출구,202405,1545,1804
구로구,1943. 온수역 북측,202405,504,493
구로구,1946. 구로역 광장,202405,3663,3663
구로구,1951. 천왕이펜하우스 4단지 후문,202405,259,168
구로구,1952. 천왕연지타운2단지 앞,202405,2064,2689
구로구,1953. 천왕역 4번출구 뒤,202405,1375,1091
구로구,1955. 디지털입구 교차로,202405,3737,3729
구로구,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),202405,2062,2032
구로구,1957. 구일고등학교 정문 ,202405,2910,2849
구로구,1958. 강서수도사업소민원센터,202405,2181,2231
구로구,1959. 구로구의회 앞,202405,1942,2079
구로구,1960. 구로거리공원 동측(신도림역 방면),202405,1614,1414
구로구,1961. 신도림테크노근린공원,202405,6516,7550
구로구,1962. 가리봉동주민센터,202405,1888,1886
구로구,1964. 원메디타운 앞,202405,2905,2983
구로구,1965. 삼환로즈빌아파트 105동 옆,202405,1589,1568
구로구,1966. 한마을아파트 정문상가,202405,2138,2321
구로구,1967. 참새공원(백곡경노당),202405,542,586
구로구,1968. 동인오피스텔 건너편 소공원,202405,691,728
구로구,1969. 궁동생태공원,202405,374,315
구로구,1971. 오정초교 앞 보도육교,202405,212,195
구로구,1973. 오리로와 서해안도로 교차로 앞,202405,530,410
구로구,1974. 신도림2차e편한세상아파트 203동 앞,202405,2078,1989
구로구,1975. 대림역 1번 출입구 밑,202405,2117,2101
구로구,1976. 남구로역 5번 출입구 앞,202405,937,653
구로구,1977. 천왕역 1번 출입구 앞,202405,2111,1788
구로구,1981. 천왕지구삼거리 앞,202405,939,1166
구로구,1983. 구로동롯데아파트,202405,986,962
구로구,1984. 구로구청,202405,1887,1964
구로구,1985. 구로도서관,202405,4772,4326
구로구,1986. 태평양물산,202405,4253,4707
구로구,1987. 개봉아이파크아파트 앞,202405,1620,1714
구로구,1988. 고척LIGA아파트 앞,202405,2910,2864
구로구,1991. 오류동역 맞은편,202405,2161,2591
구로구,1992. 구로구배드민턴실내체육관 앞,202405,523,503
구로구,1993. 금강수목원아파트 앞,202405,880,893
구로구,1994. 삼성전자 물류센터 앞,202405,1912,1946
구로구,1996. 구일역 1번 출입구 앞,202405,3436,3440
구로구,1998. 고척교 교차로,202405,827,718
구로구,1999. 수궁동 성당 주변,202405,693,661
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,202405,2328,2150
구로구,2801. 대륭포스트타워1차,202405,2891,2945
구로구,2804.항동지구 6단지 602동 앞,202405,375,397
구로구,2805.구로자원순환센터 ,202405,207,195
구로구,2806.항동지구 4단지 입구,202405,212,140
구로구,2807.항동지구 1단지 105동 앞,202405,274,317
구로구,2808.항동지구 2단지 202동 앞,202405,369,369
구로구,2809.항동지구 11단지 1103동 앞,202405,173,237
구로구,2810.항동지구 3단지 311동 앞,202405,202,231
구로구,2812.항동프라자,202405,631,700
구로구,2813.항동지구 3단지 302동 앞,202405,112,71
구로구,2814.항동지구 10단지 1001동 앞,202405,336,286
구로구,2815.항동지구 7단지 정문,202405,596,620
구로구,2816.항동지구 8단지 803동옆(주차장입구),202405,144,142
구로구,2817.천왕이펜하우스5단지 앞,202405,452,300
구로구,2818.천왕이펜하우스3단지 앞,202405,405,143
구로구,2819.하늘숲초등학교 앞,202405,1443,1760
구로구,2820.신세기아파트 앞,202405,980,1015
구로구,2821.청구아파트 앞,202405,1912,1849
구로구,2822.제니스스포츠 앞,202405,599,608
구로구,2823.중앙유통단지 앞,202405,1194,1188
구로구,2824.미래사랑어린이공원 앞,202405,4833,4856
구로구,2825.초롱타운 앞,202405,498,455
구로구,2826.가마산지하보도 옆,202405,619,614
구로구,3902. 항동지구5단지 501동 앞,202405,497,497
구로구,3903. 현대아파트 앞,202405,952,1040
구로구,3904. 테크노마트 앞,202405,3894,3854
구로구,3905. 희훈타워빌 앞,202405,2593,2417
구로구,3906. 천왕차량사업소 입구,202405,967,1226
구로구,3907. 신도림7차e편한세상아파트 806동 앞,202405,2070,1982
구로구,3908. 오류동 다숲오피스텔 앞,202405,1099,1352
구로구,3910. 목양전원교회 앞 로터리,202405,418,464
구로구,3911. 항동하버리안2단지아파트 후문,202405,245,285
구로구,3912. 삼호아파트 앞,202405,822,839
구로구,3914. 신도림쌍용플래티넘노블아파트 앞,202405,2528,2453
구로구,3915. 동선아파트 앞,202405,231,249
구로구,3917. 성공회대학교,202405,742,547
구로구,3918. 이좋은집오피스텔 앞,202405,867,1243
구로구,3919. 구로역·NC신구로점 버스정류장(구로역 방면),202405,2111,2105
구로구,3920. 개봉역2번출구 B,202405,483,497
구로구,3922. 서울남부교정시설 앞,202405,417,403
구로구,3923. 구로공구상가 앞,202405,327,329
구로구,3924. 오류동 계림웨스트밸리 앞,202405,232,222
구로구,3925. 중앙유통단지 앞 B,202405,1276,1269
구로구,3927. 구로월드아파트 앞,202405,1916,2074
구로구,3928.고척아이파크아파트 106동 앞,202405,1775,1842
구로구,3929. 고척아이파크아파트 205동 앞,202405,2083,1935
구로구,3930. 온수역 2번 출구 앞,202405,893,863
구로구,3931. 천왕역 3번 출구 뒤,202405,1331,920
구로구,3932. 개봉센트레빌레우스아파트 앞,202405,360,320
구로구,3933. 오류동부골든아파트 후문 옆,202405,554,90
구로구,3934. 철도교통관제센터 정문 앞,202405,1685,1694
구로구,3935. 고대구로병원 앞,202405,1333,1317
구로구,3936. 힐스테이트 신도림역,202405,89,82
금천구,1804. 독산역 2번출구 자전거주차장,202405,1866,1839
금천구,1805. 서울디지털운동장 앞,202405,1700,1685
금천구,1806. 에이스하이엔드타워9차 앞,202405,1243,1250
금천구,1808. 에이스하이엔드타워8차 앞,202405,1412,1402
금천구,1809. LG전자 별관동(호서대 벤처타워 맞은편),202405,1473,1472
금천구,1812. 갑을그레이트밸리 앞,202405,1080,1203
금천구,1814. 두산위브아파트 옆 상가건물 앞,202405,1348,1346
금천구,1819. 금천구청 앞 자전거거치대,202405,417,426
금천구,1820. 신한은행 시흥대로금융센터지점,202405,333,422
금천구,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,202405,924,1004
금천구,1822. 서울 시흥동우체국 앞,202405,896,936
금천구,1823. 상신정비공업 앞,202405,404,181
금천구,1824. 독산근린공원 입구,202405,2201,2217
금천구,1825. 한신아파트 앞 육교 아래,202405,720,751
금천구,1826. 한신코아 앞,202405,487,557
금천구,1827. 독산보도육교 앞 자전거 보관소,202405,2622,2746
금천구,1828. 한양수자인아파트 앞,202405,1115,675
금천구,1829. 홈플러스 금천점 앞,202405,1098,1120
금천구,1830. 빅마켓 금천점 앞,202405,2193,2362
금천구,1831. 한국전력 구로금천지사 앞,202405,865,845
금천구,1833. 독산역 1번출구 A,202405,1089,1082
금천구,1834. 월드메르디앙 벤처센터 2차,202405,2122,2110
금천구,1835. STX V타워,202405,850,854
금천구,1836. 금천구립 독산도서관,202405,378,164
금천구,1839. 수출의 다리 아래,202405,998,1009
금천구,1840. 솔브레인이엔지 뒤편,202405,875,873
금천구,1841. 가산동 주민센터,202405,2091,2117
금천구,1842. 한울중학교,202405,337,86
금천구,1843. 독산고등학교,202405,693,582
금천구,1845. 롯데캐슬골드파크1차 서문,202405,761,722
금천구,1846. 롯데캐슬골드파크1차 동문,202405,1217,1206
금천구,1847. 독산주공 14단지 버스정류소,202405,330,338
금천구,1848. 벽산 디지털밸리 5차,202405,2028,2390
금천구,1849. 대륭포스트타워5차,202405,716,701
금천구,1850. 코오롱테크노밸리,202405,368,370
금천구,1851. 가산디지털단지 9번출구 인근,202405,3934,3906
금천구,1853. 서울디자인직업전문학교 앞,202405,574,577
금천구,1854. 가산아네스트 오피스텔 앞,202405,1088,489
금천구,1855. 성지아파트 옆 도로변,202405,214,279
금천구,1856. 모두의학교,202405,698,716
금천구,1857. 주공14단지,202405,327,329
금천구,"1858. 500번,507번 버스 종점 앞",202405,432,475
금천구,1859. 대륭테크노타운 18차,202405,944,938
금천구,1861.IBK기업은행 석수역 지점 앞,202405,216,228
금천구,1862.스타즈호텔독산 빌딩 앞,202405,1174,1041
금천구,1863.위너스 스포츠클럽 골프연습장옆,202405,528,537
금천구,1864.산호시티빌 옆,202405,394,183
금천구,1865.금천구청앞(M빌딩),202405,494,556
금천구,1866.서울안천초등학교 옆,202405,298,302
금천구,1867.대륭포스트타워6차 앞,202405,6673,7285
금천구,1868.우리은행 시흥남자동화점 앞,202405,532,521
금천구,1869.롯데캐슬골드파크3차 301동 앞,202405,1290,1264
금천구,1870.독산3동주민센터 앞,202405,881,501
금천구,3956. 대륭테크노타운21차 앞,202405,1016,1026
금천구,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,202405,774,828
금천구,3959. 시흥사거리(시흥동 994-3 앞),202405,1175,1277
금천구,3963. 에이스 하드웨어(시흥대로 396) 앞,202405,1269,1385
금천구,3966. 독산역1번출구 B,202405,3144,3261
금천구,3967. 혜명양로원 담장 옆(2),202405,545,399
금천구,3968. 독산동 현대홈타운 금천과선교 앞,202405,607,586
금천구,3969. 독산역 롯데캐슬 104동 앞,202405,850,868
금천구,3970. 시흥4동주민센터 앞,202405,383,388
금천구,3971. 순흥안씨묘 건너편,202405,85,77
금천구,3972. 산기슭공원 앞,202405,303,157
금천구,3973. 독산2동주민센터 앞,202405,338,244
금천구,3974.  안천중학교,202405,344,354
금천구,3975.현대시티아울렛 가산,202405,1786,1788
금천구,3980. 금천현대홈타운 후문 서부샛길,202405,910,882
금천구,3983. 금천구청역 1번 출구,202405,1315,1633
금천구,3984. 가산롯데아이티캐슬,202405,1654,1636
금천구,3985. 디폴리스 지식산업센터,202405,1083,1076
금천구,3986.청년주택 독산동점,202405,698,696
금천구,3987. LG전자가산A와 가산테라타워 사이,202405,1692,1682
금천구,3988. 엘아르베뉴 102동 앞,202405,1219,1217
노원구,1601. 석계역 문화광장 내 자전거 보관소,202405,7004,7326
노원구,1602. 광운대역 앞,202405,2579,2655
노원구,1605. 헬스케어,202405,1780,2063
노원구,1606. 태릉입구역 3번출구 ,202405,2238,2453
노원구,1608. 공릉역 1번 출구 앞,202405,5601,5856
노원구,1610. 화랑대역 2번출구 앞,202405,4344,4964
노원구,1611. 과기대 입구(우),202405,3957,3972
노원구,1616. 하계2동 공항버스정류장 옆,202405,1453,1498
노원구,1619. 중계동 하나프라자빌딩 앞(중1-1),202405,3116,3147
노원구,1620. 중계동 노원구민체육센터 옆(중1-2),202405,1680,1664
노원구,1625. 상계역 3번출구,202405,6573,6638
노원구,1627. 수락산역 4번출구,202405,1851,1833
